order_id,product_id,category,quantity,price
O018204,P0325,Rumah Tangga,5,740251
O018205,P0440,Makanan & Minuman,5,401781
O018205,P0373,Fashion,5,1266069
O018206,P0363,Rumah Tangga,1,2097512
O018206,P0494,Elektronik,3,2925973
O018207,P0092,Makanan & Minuman,2,488703
O018207,P0377,Makanan & Minuman,4,367050
O018207,P0333,Makanan & Minuman,5,1083651
O018208,P0191,Kecantikan,5,1102884
O018209,P0405,Fashion,1,2404934
O018209,P0304,Fashion,1,2180380
O018210,P0459,Elektronik,4,636045
O018210,P0204,Makanan & Minuman,5,1295116
O018210,P0380,Elektronik,5,802055
O018210,P0229,Rumah Tangga,4,560929
O018211,P0452,Kecantikan,1,2080232
O018211,P0058,Makanan & Minuman,4,258418
O018211,P0479,Fashion,2,2673331
O018211,P0476,Makanan & Minuman,2,1933026
O018212,P0211,Makanan & Minuman,5,1976952
O018212,P0445,Fashion,1,1162871
O018212,P0141,Fashion,4,800602
O018213,P0400,Makanan & Minuman,5,56936
O018213,P0439,Rumah Tangga,3,1782244
O018214,P0385,Kecantikan,4,2229728
O018214,P0435,Makanan & Minuman,3,2910649
O018215,P0371,Makanan & Minuman,4,2924854
O018215,P0237,Fashion,1,837995
O018216,P0339,Rumah Tangga,3,1433085
O018216,P0098,Makanan & Minuman,2,2935753
O018217,P0330,Makanan & Minuman,4,2984960
O018218,P0213,Fashion,1,2094931
O018218,P0097,Fashion,5,2270438
O018218,P0438,Fashion,5,611104
O018219,P0114,Rumah Tangga,1,2957111
O018219,P0403,Kecantikan,3,1641547
O018219,P0271,Elektronik,2,2075987
O018219,P0487,Elektronik,3,819941
O018220,P0473,Elektronik,4,439848
O018220,P0157,Fashion,3,2598858
O018220,P0178,Rumah Tangga,4,1009333
O018220,P0069,Kecantikan,1,1660946
O018221,P0028,Fashion,2,378663
O018221,P0083,Elektronik,3,1428170
O018222,P0452,Kecantikan,4,2080232
O018222,P0099,Makanan & Minuman,5,61553
O018222,P0462,Rumah Tangga,5,643029
O018222,P0361,Makanan & Minuman,2,1206744
O018223,P0171,Fashion,5,1921391
O018224,P0056,Rumah Tangga,5,792516
O018224,P0407,Fashion,4,762902
O018225,P0231,Elektronik,4,355196
O018225,P0041,Elektronik,3,2613908
O018225,P0500,Elektronik,2,2775440
O018226,P0095,Fashion,1,390879
O018226,P0063,Kecantikan,4,2560941
O018226,P0167,Rumah Tangga,2,91101
O018226,P0228,Elektronik,3,243088
O018227,P0179,Kecantikan,5,1779025
O018227,P0464,Fashion,4,267432
O018227,P0416,Rumah Tangga,4,119048
O018227,P0463,Rumah Tangga,5,2331933
O018228,P0331,Kecantikan,5,2484189
O018228,P0142,Makanan & Minuman,1,1984812
O018228,P0499,Kecantikan,3,2180244
O018229,P0106,Kecantikan,2,1572617
O018229,P0424,Kecantikan,5,1987140
O018229,P0353,Fashion,2,1492518
O018230,P0039,Fashion,4,2589494
O018230,P0374,Fashion,3,200901
O018231,P0164,Kecantikan,3,615435
O018231,P0445,Fashion,3,1162871
O018232,P0247,Fashion,1,64230
O018233,P0389,Makanan & Minuman,4,311810
O018233,P0139,Rumah Tangga,1,1180132
O018233,P0247,Fashion,3,64230
O018233,P0131,Rumah Tangga,5,2283604
O018234,P0047,Makanan & Minuman,4,1898748
O018235,P0432,Kecantikan,2,2465140
O018236,P0314,Fashion,3,1937343
O018236,P0204,Makanan & Minuman,2,1295116
O018236,P0048,Kecantikan,5,1203946
O018236,P0219,Makanan & Minuman,4,68235
O018237,P0208,Makanan & Minuman,2,2118983
O018237,P0255,Kecantikan,4,294798
O018238,P0242,Makanan & Minuman,3,2330016
O018239,P0473,Elektronik,5,439848
O018239,P0163,Fashion,1,2458537
O018239,P0190,Makanan & Minuman,1,2224136
O018240,P0435,Makanan & Minuman,4,2910649
O018241,P0191,Kecantikan,4,1102884
O018241,P0066,Elektronik,2,751000
O018241,P0215,Elektronik,3,372195
O018242,P0023,Elektronik,4,2790382
O018242,P0295,Fashion,4,681046
O018242,P0297,Fashion,3,1774752
O018242,P0429,Kecantikan,4,1539284
O018243,P0277,Rumah Tangga,3,1734008
O018243,P0062,Fashion,3,2502882
O018244,P0444,Elektronik,4,2403549
O018244,P0175,Rumah Tangga,1,2836702
O018245,P0253,Elektronik,5,797428
O018245,P0499,Kecantikan,3,2180244
O018245,P0479,Fashion,3,2673331
O018246,P0213,Fashion,1,2094931
O018246,P0080,Makanan & Minuman,4,544564
O018246,P0319,Kecantikan,5,1227935
O018246,P0461,Kecantikan,2,1673271
O018247,P0370,Makanan & Minuman,2,1320042
O018247,P0182,Makanan & Minuman,4,334258
O018247,P0351,Rumah Tangga,3,2795934
O018248,P0142,Makanan & Minuman,2,1984812
O018248,P0012,Elektronik,2,252673
O018248,P0466,Fashion,2,1550345
O018249,P0290,Elektronik,1,2188085
O018249,P0331,Kecantikan,2,2484189
O018249,P0212,Makanan & Minuman,1,1933071
O018249,P0271,Elektronik,4,2075987
O018250,P0457,Kecantikan,1,2263693
O018250,P0265,Rumah Tangga,4,2082898
O018250,P0292,Elektronik,1,2899894
O018251,P0281,Fashion,2,1934249
O018252,P0126,Kecantikan,4,767606
O018252,P0137,Elektronik,3,2216098
O018252,P0500,Elektronik,2,2775440
O018253,P0400,Makanan & Minuman,2,56936
O018253,P0363,Rumah Tangga,2,2097512
O018253,P0393,Makanan & Minuman,2,2626530
O018254,P0415,Makanan & Minuman,1,1098058
O018255,P0274,Makanan & Minuman,3,1236014
O018256,P0131,Rumah Tangga,1,2283604
O018256,P0101,Makanan & Minuman,4,1201657
O018256,P0014,Makanan & Minuman,4,1523213
O018257,P0074,Elektronik,2,316092
O018257,P0332,Makanan & Minuman,4,436089
O018258,P0328,Fashion,3,552375
O018258,P0323,Fashion,5,495126
O018259,P0405,Fashion,1,2404934
O018259,P0210,Rumah Tangga,3,424512
O018259,P0054,Rumah Tangga,1,1763632
O018260,P0379,Kecantikan,4,1403463
O018261,P0374,Fashion,5,200901
O018261,P0320,Elektronik,3,1605897
O018262,P0130,Fashion,1,1590610
O018263,P0246,Makanan & Minuman,2,826350
O018263,P0339,Rumah Tangga,4,1433085
O018263,P0374,Fashion,2,200901
O018264,P0119,Elektronik,2,2667146
O018264,P0148,Makanan & Minuman,2,2877558
O018265,P0117,Elektronik,1,872179
O018265,P0280,Elektronik,2,373308
O018265,P0361,Makanan & Minuman,2,1206744
O018265,P0175,Rumah Tangga,5,2836702
O018266,P0125,Elektronik,3,351566
O018267,P0061,Fashion,2,101389
O018267,P0231,Elektronik,2,355196
O018268,P0082,Kecantikan,2,1391680
O018268,P0176,Rumah Tangga,2,786558
O018268,P0445,Fashion,4,1162871
O018268,P0101,Makanan & Minuman,2,1201657
O018269,P0470,Fashion,4,103627
O018269,P0307,Makanan & Minuman,3,1938214
O018270,P0360,Kecantikan,5,218208
O018271,P0396,Makanan & Minuman,5,2697865
O018271,P0301,Rumah Tangga,5,2110072
O018271,P0316,Fashion,2,1656612
O018271,P0197,Kecantikan,2,2356321
O018272,P0305,Kecantikan,2,434296
O018272,P0413,Elektronik,3,2218925
O018272,P0118,Fashion,3,210229
O018273,P0276,Rumah Tangga,4,1940370
O018273,P0184,Elektronik,2,1647634
O018273,P0306,Elektronik,3,1691969
O018273,P0037,Rumah Tangga,1,2405553
O018274,P0022,Elektronik,2,1324618
O018274,P0052,Fashion,5,2371483
O018275,P0013,Kecantikan,2,90181
O018275,P0319,Kecantikan,4,1227935
O018275,P0206,Makanan & Minuman,3,1777945
O018275,P0408,Makanan & Minuman,2,2483193
O018276,P0475,Makanan & Minuman,2,2931598
O018276,P0329,Kecantikan,4,1973537
O018276,P0164,Kecantikan,4,615435
O018276,P0271,Elektronik,2,2075987
O018277,P0051,Kecantikan,3,2577061
O018278,P0011,Kecantikan,3,1465274
O018278,P0217,Makanan & Minuman,2,651363
O018279,P0156,Rumah Tangga,1,2804737
O018279,P0013,Kecantikan,4,90181
O018280,P0056,Rumah Tangga,1,792516
O018280,P0437,Rumah Tangga,3,1348631
O018281,P0310,Kecantikan,3,1717199
O018282,P0051,Kecantikan,2,2577061
O018282,P0155,Fashion,2,28377
O018282,P0257,Makanan & Minuman,3,672078
O018283,P0465,Rumah Tangga,1,1659272
O018283,P0094,Elektronik,3,889563
O018284,P0055,Fashion,5,342036
O018285,P0127,Makanan & Minuman,3,1408569
O018285,P0376,Fashion,4,840921
O018286,P0429,Kecantikan,5,1539284
O018286,P0139,Rumah Tangga,1,1180132
O018287,P0112,Elektronik,4,2243245
O018288,P0025,Rumah Tangga,2,2569516
O018288,P0287,Makanan & Minuman,5,1991872
O018289,P0106,Kecantikan,5,1572617
O018289,P0054,Rumah Tangga,4,1763632
O018289,P0262,Makanan & Minuman,1,1639628
O018289,P0328,Fashion,4,552375
O018290,P0175,Rumah Tangga,1,2836702
O018290,P0010,Rumah Tangga,1,2796914
O018290,P0378,Kecantikan,5,1405602
O018290,P0307,Makanan & Minuman,5,1938214
O018291,P0483,Makanan & Minuman,1,187697
O018291,P0371,Makanan & Minuman,1,2924854
O018292,P0165,Elektronik,3,2490741
O018292,P0406,Elektronik,1,2168199
O018292,P0044,Kecantikan,1,514308
O018292,P0092,Makanan & Minuman,2,488703
O018293,P0180,Makanan & Minuman,2,908504
O018294,P0496,Kecantikan,2,2931444
O018294,P0330,Makanan & Minuman,5,2984960
O018294,P0417,Elektronik,5,2804826
O018294,P0228,Elektronik,3,243088
O018295,P0041,Elektronik,4,2613908
O018296,P0353,Fashion,1,1492518
O018296,P0127,Makanan & Minuman,5,1408569
O018297,P0420,Fashion,3,2240564
O018297,P0248,Kecantikan,1,1721354
O018298,P0378,Kecantikan,4,1405602
O018299,P0269,Rumah Tangga,4,180083
O018299,P0053,Fashion,3,2370639
O018299,P0146,Fashion,3,1298379
O018299,P0061,Fashion,2,101389
O018300,P0468,Elektronik,4,255401
O018301,P0233,Makanan & Minuman,2,682118
O018301,P0082,Kecantikan,3,1391680
O018302,P0498,Rumah Tangga,3,822619
O018302,P0037,Rumah Tangga,2,2405553
O018302,P0276,Rumah Tangga,4,1940370
O018303,P0412,Kecantikan,2,694275
O018303,P0306,Elektronik,1,1691969
O018304,P0500,Elektronik,2,2775440
O018304,P0361,Makanan & Minuman,4,1206744
O018304,P0167,Rumah Tangga,1,91101
O018305,P0294,Kecantikan,3,1639796
O018305,P0286,Fashion,4,2039114
O018305,P0155,Fashion,4,28377
O018305,P0025,Rumah Tangga,5,2569516
O018306,P0207,Elektronik,1,91844
O018306,P0043,Fashion,5,2345744
O018306,P0126,Kecantikan,5,767606
O018307,P0348,Rumah Tangga,1,2086325
O018307,P0197,Kecantikan,2,2356321
O018307,P0099,Makanan & Minuman,1,61553
O018307,P0188,Elektronik,4,2764856
O018308,P0122,Fashion,2,472290
O018308,P0228,Elektronik,5,243088
O018308,P0438,Fashion,3,611104
O018309,P0035,Fashion,4,1393821
O018309,P0253,Elektronik,3,797428
O018309,P0093,Rumah Tangga,1,1443767
O018309,P0342,Fashion,4,2912748
O018310,P0345,Makanan & Minuman,2,1373018
O018310,P0474,Elektronik,3,90529
O018310,P0188,Elektronik,1,2764856
O018310,P0161,Kecantikan,2,173334
O018311,P0294,Kecantikan,4,1639796
O018311,P0217,Makanan & Minuman,5,651363
O018312,P0300,Elektronik,1,81995
O018313,P0390,Kecantikan,1,353852
O018313,P0196,Fashion,4,2612836
O018313,P0173,Kecantikan,1,1742745
O018313,P0215,Elektronik,1,372195
O018314,P0025,Rumah Tangga,3,2569516
O018314,P0170,Kecantikan,5,1002358
O018315,P0418,Makanan & Minuman,2,944379
O018316,P0457,Kecantikan,1,2263693
O018316,P0270,Kecantikan,2,1165353
O018316,P0192,Rumah Tangga,4,1348472
O018317,P0109,Kecantikan,5,1066290
O018318,P0037,Rumah Tangga,3,2405553
O018318,P0228,Elektronik,3,243088
O018318,P0362,Makanan & Minuman,1,1026623
O018319,P0067,Kecantikan,3,2175016
O018319,P0261,Kecantikan,3,1999186
O018319,P0033,Fashion,3,1209914
O018320,P0240,Makanan & Minuman,5,2607125
O018320,P0388,Fashion,2,793086
O018320,P0006,Rumah Tangga,1,1534060
O018321,P0256,Makanan & Minuman,3,2744638
O018321,P0122,Fashion,1,472290
O018321,P0499,Kecantikan,3,2180244
O018322,P0022,Elektronik,5,1324618
O018323,P0174,Elektronik,3,2590085
O018324,P0122,Fashion,5,472290
O018324,P0265,Rumah Tangga,5,2082898
O018325,P0025,Rumah Tangga,4,2569516
O018326,P0146,Fashion,4,1298379
O018326,P0021,Makanan & Minuman,3,114806
O018327,P0045,Elektronik,4,2916186
O018327,P0360,Kecantikan,2,218208
O018327,P0382,Kecantikan,1,2857095
O018327,P0040,Fashion,5,794638
O018328,P0004,Elektronik,5,1854858
O018328,P0079,Elektronik,5,131635
O018329,P0052,Fashion,3,2371483
O018330,P0427,Elektronik,5,787078
O018330,P0252,Makanan & Minuman,1,310948
O018331,P0075,Rumah Tangga,1,2080945
O018331,P0234,Kecantikan,4,700732
O018332,P0190,Makanan & Minuman,4,2224136
O018332,P0326,Elektronik,4,182750
O018332,P0062,Fashion,1,2502882
O018333,P0418,Makanan & Minuman,4,944379
O018333,P0141,Fashion,4,800602
O018334,P0487,Elektronik,5,819941
O018334,P0366,Rumah Tangga,3,2308536
O018334,P0218,Fashion,1,541171
O018334,P0181,Kecantikan,4,2318630
O018335,P0054,Rumah Tangga,5,1763632
O018335,P0209,Rumah Tangga,5,1963909
O018336,P0462,Rumah Tangga,5,643029
O018337,P0393,Makanan & Minuman,4,2626530
O018337,P0132,Fashion,4,2244261
O018338,P0390,Kecantikan,5,353852
O018338,P0216,Kecantikan,2,2220750
O018338,P0079,Elektronik,2,131635
O018339,P0089,Kecantikan,5,2611418
O018339,P0207,Elektronik,4,91844
O018339,P0043,Fashion,1,2345744
O018339,P0426,Rumah Tangga,2,2260502
O018340,P0146,Fashion,2,1298379
O018340,P0054,Rumah Tangga,5,1763632
O018341,P0056,Rumah Tangga,5,792516
O018341,P0400,Makanan & Minuman,4,56936
O018341,P0256,Makanan & Minuman,1,2744638
O018341,P0142,Makanan & Minuman,3,1984812
O018342,P0073,Elektronik,5,1003744
O018343,P0016,Rumah Tangga,2,927528
O018343,P0178,Rumah Tangga,2,1009333
O018344,P0277,Rumah Tangga,1,1734008
O018344,P0478,Rumah Tangga,5,2141093
O018344,P0073,Elektronik,3,1003744
O018344,P0260,Makanan & Minuman,1,1128065
O018345,P0312,Elektronik,3,1658132
O018346,P0003,Fashion,2,2849125
O018346,P0055,Fashion,1,342036
O018346,P0407,Fashion,5,762902
O018347,P0240,Makanan & Minuman,2,2607125
O018347,P0480,Kecantikan,4,2490263
O018347,P0203,Fashion,1,1292601
O018347,P0457,Kecantikan,1,2263693
O018348,P0017,Fashion,5,471688
O018348,P0415,Makanan & Minuman,3,1098058
O018348,P0014,Makanan & Minuman,3,1523213
O018349,P0018,Rumah Tangga,2,2976283
O018349,P0198,Elektronik,4,1489863
O018350,P0180,Makanan & Minuman,3,908504
O018350,P0433,Fashion,5,1527793
O018351,P0392,Fashion,2,706383
O018352,P0406,Elektronik,4,2168199
O018352,P0162,Elektronik,1,1924149
O018352,P0156,Rumah Tangga,3,2804737
O018352,P0045,Elektronik,4,2916186
O018353,P0480,Kecantikan,5,2490263
O018354,P0397,Kecantikan,4,350608
O018355,P0429,Kecantikan,4,1539284
O018356,P0264,Rumah Tangga,1,1846742
O018356,P0288,Fashion,5,2194471
O018357,P0180,Makanan & Minuman,2,908504
O018357,P0113,Elektronik,2,2106051
O018357,P0331,Kecantikan,4,2484189
O018357,P0327,Fashion,2,598284
O018358,P0046,Fashion,4,2224895
O018359,P0167,Rumah Tangga,2,91101
O018359,P0336,Makanan & Minuman,4,997374
O018359,P0309,Makanan & Minuman,1,592122
O018360,P0292,Elektronik,3,2899894
O018361,P0214,Kecantikan,1,543848
O018361,P0472,Elektronik,1,743270
O018361,P0403,Kecantikan,4,1641547
O018362,P0084,Makanan & Minuman,5,657388
O018362,P0188,Elektronik,2,2764856
O018362,P0274,Makanan & Minuman,3,1236014
O018363,P0345,Makanan & Minuman,4,1373018
O018363,P0150,Rumah Tangga,5,2319159
O018363,P0444,Elektronik,4,2403549
O018363,P0353,Fashion,2,1492518
O018364,P0251,Elektronik,4,1988888
O018364,P0331,Kecantikan,5,2484189
O018364,P0046,Fashion,5,2224895
O018365,P0226,Fashion,2,61704
O018365,P0343,Rumah Tangga,5,1571744
O018366,P0463,Rumah Tangga,5,2331933
O018366,P0180,Makanan & Minuman,4,908504
O018366,P0456,Elektronik,2,2427199
O018366,P0428,Kecantikan,3,2891205
O018367,P0383,Rumah Tangga,3,2290453
O018367,P0400,Makanan & Minuman,1,56936
O018368,P0149,Rumah Tangga,2,224139
O018368,P0027,Elektronik,3,2303565
O018368,P0018,Rumah Tangga,3,2976283
O018369,P0284,Kecantikan,5,2142039
O018370,P0482,Elektronik,4,1179781
O018370,P0403,Kecantikan,5,1641547
O018370,P0381,Kecantikan,4,1088393
O018370,P0330,Makanan & Minuman,5,2984960
O018371,P0185,Elektronik,5,2320423
O018371,P0263,Elektronik,3,1170967
O018371,P0048,Kecantikan,5,1203946
O018371,P0169,Makanan & Minuman,2,1339236
O018372,P0073,Elektronik,4,1003744
O018372,P0128,Elektronik,2,558262
O018373,P0272,Makanan & Minuman,4,2704091
O018374,P0211,Makanan & Minuman,1,1976952
O018375,P0226,Fashion,3,61704
O018375,P0288,Fashion,2,2194471
O018375,P0017,Fashion,1,471688
O018375,P0382,Kecantikan,4,2857095
O018376,P0117,Elektronik,5,872179
O018376,P0415,Makanan & Minuman,4,1098058
O018377,P0021,Makanan & Minuman,2,114806
O018378,P0380,Elektronik,2,802055
O018379,P0397,Kecantikan,2,350608
O018379,P0344,Fashion,5,2481485
O018380,P0092,Makanan & Minuman,5,488703
O018380,P0219,Makanan & Minuman,4,68235
O018380,P0491,Fashion,2,1384865
O018380,P0022,Elektronik,5,1324618
O018381,P0278,Elektronik,3,852064
O018381,P0005,Makanan & Minuman,1,2832184
O018381,P0116,Kecantikan,1,112084
O018381,P0431,Fashion,3,59996
O018382,P0376,Fashion,2,840921
O018383,P0051,Kecantikan,2,2577061
O018383,P0285,Rumah Tangga,3,162174
O018384,P0061,Fashion,5,101389
O018384,P0081,Fashion,5,1024193
O018385,P0425,Elektronik,2,477471
O018385,P0361,Makanan & Minuman,3,1206744
O018385,P0169,Makanan & Minuman,2,1339236
O018385,P0165,Elektronik,4,2490741
O018386,P0003,Fashion,2,2849125
O018387,P0468,Elektronik,4,255401
O018387,P0342,Fashion,4,2912748
O018387,P0145,Makanan & Minuman,2,2749839
O018388,P0262,Makanan & Minuman,5,1639628
O018389,P0144,Kecantikan,2,1798218
O018389,P0037,Rumah Tangga,2,2405553
O018390,P0032,Fashion,5,792141
O018390,P0098,Makanan & Minuman,4,2935753
O018390,P0033,Fashion,4,1209914
O018390,P0211,Makanan & Minuman,5,1976952
O018391,P0329,Kecantikan,3,1973537
O018391,P0317,Makanan & Minuman,1,710596
O018392,P0074,Elektronik,5,316092
O018392,P0202,Elektronik,5,823913
O018393,P0487,Elektronik,5,819941
O018394,P0086,Makanan & Minuman,5,2412993
O018394,P0057,Elektronik,1,2114135
O018394,P0341,Elektronik,1,1043558
O018394,P0190,Makanan & Minuman,3,2224136
O018395,P0491,Fashion,5,1384865
O018395,P0281,Fashion,1,1934249
O018396,P0184,Elektronik,5,1647634
O018396,P0254,Makanan & Minuman,4,802511
O018396,P0306,Elektronik,3,1691969
O018397,P0307,Makanan & Minuman,3,1938214
O018398,P0206,Makanan & Minuman,4,1777945
O018399,P0025,Rumah Tangga,1,2569516
O018399,P0379,Kecantikan,3,1403463
O018400,P0066,Elektronik,1,751000
O018401,P0203,Fashion,1,1292601
O018402,P0357,Rumah Tangga,3,819094
O018402,P0350,Fashion,4,559603
O018402,P0171,Fashion,1,1921391
O018402,P0184,Elektronik,4,1647634
O018403,P0388,Fashion,5,793086
O018403,P0275,Elektronik,1,1965135
O018404,P0413,Elektronik,2,2218925
O018404,P0395,Kecantikan,2,1416385
O018404,P0132,Fashion,1,2244261
O018405,P0435,Makanan & Minuman,4,2910649
O018405,P0132,Fashion,3,2244261
O018405,P0438,Fashion,1,611104
O018405,P0081,Fashion,2,1024193
O018406,P0366,Rumah Tangga,4,2308536
O018407,P0168,Rumah Tangga,3,889343
O018407,P0144,Kecantikan,5,1798218
O018407,P0231,Elektronik,5,355196
O018407,P0364,Kecantikan,3,1772055
O018408,P0230,Fashion,3,2310994
O018409,P0235,Kecantikan,5,843133
O018409,P0481,Fashion,2,1656305
O018409,P0498,Rumah Tangga,5,822619
O018410,P0217,Makanan & Minuman,5,651363
O018411,P0252,Makanan & Minuman,2,310948
O018412,P0444,Elektronik,4,2403549
O018412,P0036,Makanan & Minuman,3,767019
O018412,P0143,Kecantikan,3,1873057
O018413,P0002,Fashion,2,2217060
O018413,P0264,Rumah Tangga,5,1846742
O018413,P0314,Fashion,3,1937343
O018414,P0009,Makanan & Minuman,1,2348531
O018415,P0359,Fashion,3,2564206
O018416,P0448,Fashion,5,1408613
O018416,P0348,Rumah Tangga,2,2086325
O018416,P0478,Rumah Tangga,1,2141093
O018416,P0005,Makanan & Minuman,4,2832184
O018417,P0142,Makanan & Minuman,3,1984812
O018417,P0185,Elektronik,5,2320423
O018417,P0073,Elektronik,4,1003744
O018418,P0475,Makanan & Minuman,1,2931598
O018419,P0200,Fashion,1,1235484
O018419,P0394,Fashion,2,1222593
O018419,P0051,Kecantikan,3,2577061
O018420,P0295,Fashion,4,681046
O018421,P0250,Rumah Tangga,3,2750832
O018421,P0349,Fashion,2,2395957
O018421,P0304,Fashion,5,2180380
O018422,P0089,Kecantikan,4,2611418
O018422,P0141,Fashion,3,800602
O018423,P0370,Makanan & Minuman,5,1320042
O018424,P0176,Rumah Tangga,2,786558
O018425,P0310,Kecantikan,1,1717199
O018425,P0112,Elektronik,2,2243245
O018426,P0437,Rumah Tangga,4,1348631
O018426,P0203,Fashion,3,1292601
O018426,P0392,Fashion,1,706383
O018426,P0161,Kecantikan,5,173334
O018427,P0043,Fashion,5,2345744
O018427,P0138,Rumah Tangga,2,1115313
O018427,P0486,Makanan & Minuman,4,2991181
O018427,P0376,Fashion,1,840921
O018428,P0259,Rumah Tangga,2,2644646
O018428,P0384,Makanan & Minuman,4,2601515
O018428,P0214,Kecantikan,1,543848
O018428,P0308,Fashion,4,233605
O018429,P0112,Elektronik,3,2243245
O018429,P0352,Fashion,3,1901988
O018429,P0099,Makanan & Minuman,1,61553
O018430,P0086,Makanan & Minuman,3,2412993
O018430,P0140,Makanan & Minuman,2,1649371
O018430,P0300,Elektronik,2,81995
O018430,P0129,Rumah Tangga,1,804644
O018431,P0085,Kecantikan,4,2909862
O018431,P0250,Rumah Tangga,4,2750832
O018432,P0104,Kecantikan,5,885551
O018432,P0047,Makanan & Minuman,3,1898748
O018433,P0031,Makanan & Minuman,5,322692
O018433,P0280,Elektronik,5,373308
O018434,P0257,Makanan & Minuman,3,672078
O018434,P0360,Kecantikan,1,218208
O018435,P0225,Elektronik,2,807003
O018435,P0063,Kecantikan,2,2560941
O018436,P0105,Fashion,5,2996196
O018437,P0430,Fashion,1,293544
O018438,P0351,Rumah Tangga,3,2795934
O018438,P0297,Fashion,1,1774752
O018438,P0039,Fashion,5,2589494
O018439,P0454,Rumah Tangga,1,1848201
O018439,P0059,Kecantikan,4,538499
O018439,P0038,Kecantikan,4,1423122
O018439,P0480,Kecantikan,3,2490263
O018440,P0317,Makanan & Minuman,3,710596
O018440,P0437,Rumah Tangga,5,1348631
O018440,P0079,Elektronik,1,131635
O018440,P0023,Elektronik,4,2790382
O018441,P0015,Makanan & Minuman,5,2529363
O018441,P0432,Kecantikan,5,2465140
O018441,P0497,Kecantikan,1,945636
O018442,P0001,Elektronik,4,612811
O018442,P0306,Elektronik,3,1691969
O018442,P0435,Makanan & Minuman,4,2910649
O018442,P0274,Makanan & Minuman,2,1236014
O018443,P0312,Elektronik,1,1658132
O018443,P0240,Makanan & Minuman,1,2607125
O018443,P0069,Kecantikan,4,1660946
O018444,P0104,Kecantikan,4,885551
O018444,P0210,Rumah Tangga,4,424512
O018444,P0164,Kecantikan,3,615435
O018444,P0054,Rumah Tangga,2,1763632
O018445,P0213,Fashion,4,2094931
O018445,P0482,Elektronik,2,1179781
O018446,P0151,Rumah Tangga,5,180524
O018447,P0219,Makanan & Minuman,3,68235
O018448,P0150,Rumah Tangga,2,2319159
O018448,P0230,Fashion,2,2310994
O018449,P0389,Makanan & Minuman,2,311810
O018449,P0183,Rumah Tangga,3,448359
O018449,P0337,Makanan & Minuman,2,2322444
O018449,P0488,Kecantikan,5,1252495
O018450,P0262,Makanan & Minuman,4,1639628
O018450,P0164,Kecantikan,5,615435
O018451,P0128,Elektronik,2,558262
O018451,P0377,Makanan & Minuman,1,367050
O018451,P0320,Elektronik,3,1605897
O018451,P0306,Elektronik,5,1691969
O018452,P0306,Elektronik,5,1691969
O018452,P0416,Rumah Tangga,2,119048
O018452,P0451,Elektronik,3,333662
O018453,P0353,Fashion,1,1492518
O018453,P0124,Kecantikan,4,622838
O018453,P0181,Kecantikan,5,2318630
O018454,P0333,Makanan & Minuman,4,1083651
O018454,P0076,Kecantikan,3,1247980
O018454,P0404,Fashion,3,1936356
O018454,P0457,Kecantikan,4,2263693
O018455,P0179,Kecantikan,1,1779025
O018456,P0079,Elektronik,2,131635
O018456,P0204,Makanan & Minuman,4,1295116
O018456,P0346,Fashion,4,2435805
O018456,P0223,Makanan & Minuman,2,1988018
O018457,P0298,Makanan & Minuman,3,667501
O018457,P0151,Rumah Tangga,3,180524
O018458,P0379,Kecantikan,4,1403463
O018459,P0412,Kecantikan,4,694275
O018459,P0423,Kecantikan,4,2500717
O018460,P0333,Makanan & Minuman,3,1083651
O018460,P0378,Kecantikan,4,1405602
O018460,P0230,Fashion,1,2310994
O018461,P0323,Fashion,2,495126
O018461,P0239,Elektronik,2,901336
O018462,P0077,Elektronik,2,2340791
O018462,P0071,Makanan & Minuman,4,1576547
O018462,P0055,Fashion,5,342036
O018462,P0335,Elektronik,4,2787272
O018463,P0210,Rumah Tangga,1,424512
O018463,P0039,Fashion,5,2589494
O018463,P0375,Elektronik,5,1160520
O018463,P0106,Kecantikan,5,1572617
O018464,P0136,Makanan & Minuman,5,1472012
O018464,P0401,Kecantikan,5,2739108
O018464,P0197,Kecantikan,2,2356321
O018464,P0288,Fashion,5,2194471
O018465,P0258,Kecantikan,2,2905935
O018465,P0111,Kecantikan,1,1092380
O018465,P0483,Makanan & Minuman,2,187697
O018465,P0080,Makanan & Minuman,3,544564
O018466,P0378,Kecantikan,1,1405602
O018466,P0393,Makanan & Minuman,2,2626530
O018466,P0102,Fashion,5,2324168
O018466,P0244,Kecantikan,2,1924841
O018467,P0155,Fashion,5,28377
O018467,P0148,Makanan & Minuman,3,2877558
O018468,P0308,Fashion,1,233605
O018468,P0211,Makanan & Minuman,5,1976952
O018468,P0227,Elektronik,5,601970
O018469,P0152,Fashion,5,949823
O018469,P0356,Makanan & Minuman,5,1306923
O018470,P0165,Elektronik,2,2490741
O018470,P0287,Makanan & Minuman,1,1991872
O018470,P0395,Kecantikan,4,1416385
O018471,P0058,Makanan & Minuman,1,258418
O018472,P0333,Makanan & Minuman,4,1083651
O018472,P0251,Elektronik,1,1988888
O018473,P0268,Elektronik,4,2784153
O018474,P0488,Kecantikan,2,1252495
O018474,P0175,Rumah Tangga,4,2836702
O018474,P0254,Makanan & Minuman,1,802511
O018474,P0140,Makanan & Minuman,1,1649371
O018475,P0070,Rumah Tangga,1,1621900
O018475,P0328,Fashion,4,552375
O018475,P0200,Fashion,3,1235484
